status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords
x972875030001537032,3/11/2018 16:40,x2515352413,raorups,"@Mel19791 @DailyCaller @chucktodd @stevenmnuchin1 @HillaryClinton 4/ why does @GOP enable a liar, womaniser, traitor rather than give one of their own the chance to lead with #integrity ? <f0><U+009F><U+0094><U+00A5> because they are #greedy and #corrupt.",Twitter for iPhone,x972874261995118592,x2515352413,raorups,FALSE,FALSE,0,0,integrity greedy corrupt TaxReform GunControl NRA,,,,,,,,,,,,,x814551893359919105 39308549 50325797 799764016885329921 1339835893 11134252,Mel19791 DailyCaller chucktodd stevenmnuchin1 HillaryClinton GOP,en,,,,,,,,,,,,,
x972875008560082945,3/11/2018 16:40,x1556708424,MCaff4spd,"Interesting, she says it?€?s the govt responsibility to keep us safe from gun violence? It is? Yet her solution is more govt who failed in the first place? #guncontrol  https://t.co/n8DimDFinc",Twitter for iPhone,,,,FALSE,FALSE,0,0,guncontrol,,redstate.com/sweetie15/2018?€?,https://t.co/n8DimDFinc,https://www.redstate.com/sweetie15/2018/03/10/yes-atf-investigating-dumb-anti-gun-virginia-candidate-who-sawed-the-barrel-ar-15/,,,,,,,,,,,en,,,,,,,,,,,,,
x972874928482672642,3/11/2018 16:40,x252794509,picardonhealth,This man's son was killed in the Florida school shooting. #guncontrol https://t.co/UJ0XTVZLHB,Twitter Web Client,,,,TRUE,FALSE,8,5,guncontrol,,twitter.com/lexforchange/s?€?,https://t.co/UJ0XTVZLHB,https://twitter.com/lexforchange/status/972667091403902976,,,,,,,,,,,en,x972667091403902976,Joaquin?€?s dad painting. https://t.co/kgGcELFwAy,,,,,,,,,,,
x972874285646786560,3/11/2018 16:37,x274760596,NEIL_MALONE,"so @NRA has filed lawsuit over #florida #Gun legislation that will raise age to 21, the seemingly age of adulthood in #USA if #NRA were really, truly in support of actual responsible gun owning, they would be supportive of this kind of stuff #Idiots #GunReformNow #GunControl",Twitter Web Client,,,,FALSE,FALSE,0,0,florida Gun USA NRA Idiots GunReformNow GunControl,,,,,,,,,,,,,x21829541,NRA,en,,,,,,,,,,,,,
x972873944683417600,3/11/2018 16:36,x16571969,benepstein55,"I had a great time joining @PaulLisnek on Friday's Politics Tonight to discuss the wild week in politics. We talked #NorthKorea, #Tariffs, #GunControl post #Parkland, and even a little bit about my upcoming book. Thanks to everyone on the show! https://t.co/8eTtmjCPwi",Twitter Web Client,,,,FALSE,FALSE,4,0,NorthKorea Tariffs GunControl Parkland,,cltv.com/2018/03/10/nat?€?,https://t.co/8eTtmjCPwi,http://cltv.com/2018/03/10/national-politics-week-in-review/,,,,,,,,,x20027137,PaulLisnek,en,,,,,,,,,,,,,
x972873179512307713,3/11/2018 16:33,x34611062,karenagresti,"Love this video by @itsalexclark explaining the #GunControl debate with a little help from cats, the unofficial mascots of the internet! via @HuffPost #MarchForOurLives #GunControlNow #CanHasGunReform  https://t.co/aLTnSuQT8Y",Twitter for iPhone,,,,FALSE,FALSE,0,0,GunControl MarchForOurLives GunControlNow CanHasGunReform,,huffingtonpost.com/entry/animator?€?,https://t.co/aLTnSuQT8Y,https://www.huffingtonpost.com/entry/animator-brilliantly-explains-the-gun-control-debate-using-cats_us_5aa2bc71e4b01b9b0a3afb2e,,,,,,,,,x17373368 14511951,itsalexclark HuffPost,en,,,,,,,,,,,,,
x972873046783442945,3/11/2018 16:33,x390692637,Philccjr,@larryelder #guncontrol #complicated.  Does this mean the draft age will also go to 21?  #vietnam protests you can fight a war but can not have a drink or buy a gun?,Twitter for iPhone,x972296110973702144,x195271137,larryelder,FALSE,FALSE,0,0,guncontrol complicated vietnam,,,,,,,,,,,,,x195271137,larryelder,en,,,,,https://api.twitter.com/1.1/geo/id/fb76b3aa366004c9.json,Altadena,"Altadena, CA",city,United States,US,,,-118.1772963 -118.095091 -118.095091 -118.1772963 34.167539 34.167539 34.220078 34.220078
x972872913245229056,3/11/2018 16:32,x29584150,Yolibeans,"Sure!
#NRA is the #Reaper 
That is coming to #kill
The #American #Kids!<f0><U+009F><U+0098><U+00AC>

#ParklandStrong 17
#SandyHook 20
#Orlando 49
#LasVegas 58
 
Chuck Todd
#SundayMorning
#GunControl 
#WayneLaPierre 
#danaloesch
#CNN #FoxNews #MSNBC 
#Democrats #GOP https://t.co/VMCuEbjUcO",Twitter Web Client,,,,TRUE,FALSE,1,0,NRA Reaper kill American Kids ParklandStrong SandyHook Orlando LasVegas SundayMorning GunControl WayneLaPierre danaloesch CNN FoxNews MSNBC Democrats GOP,,twitter.com/miracleguppy/s?€?,https://t.co/VMCuEbjUcO,https://twitter.com/miracleguppy/status/972858247261470721,,,,,,,,,,,en,x972858247261470721,"Poll: Most voters think the NRA is bad for America https://t.co/wK6rnxAuXt via @HuffPost

Most Believe NRA Fear-mongering Propaganda Is Harming America...

NRA only gun manufacturers puppet of fear spreading ISIS like ads to sell more gun stuff while inflaming unstable minds...<f0><U+009F><U+0094><U+00A5>",,,,,,,,,,,
x972871948966473728,3/11/2018 16:28,x252794509,picardonhealth,School shootings are extraordinarily rare. Why is fear of them driving policy? by @dropeik https://t.co/Nt3P6dVYFC via @WashingtonPost #guncontrol,Twitter Web Client,,,,FALSE,FALSE,2,0,guncontrol,,washingtonpost.com/outlook/school?€?,https://t.co/Nt3P6dVYFC,https://www.washingtonpost.com/outlook/school-shootings-are-extraordinarily-rare-why-is-fear-of-them-driving-policy/2018/03/08/f4ead9f2-2247-11e8-94da-ebf9d112159c_story.html?utm_term=.5f16da92a21b,,,,,,,,,x19242750 2467791,dropeik washingtonpost,en,,,,,,,,,,,,,
x972871785413775360,3/11/2018 16:28,x50850981,tinkweed,"#LiberalLogic regarding #Government and #GunControl 
#UnpopularConservative supporting @realDonaldTrump <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> https://t.co/qCJLtQWntZ",Twitter for iPhone,,,,FALSE,FALSE,0,0,LiberalLogic Government GunControl UnpopularConservative,,,,,http://pbs.twimg.com/media/DYBVuncXUAEHWDB.jpg,https://t.co/qCJLtQWntZ,https://twitter.com/tinkweed/status/972871785413775360/photo/1,photo,http://pbs.twimg.com/media/DYBVuncXUAEHWDB.jpg,https://t.co/qCJLtQWntZ,https://twitter.com/tinkweed/status/972871785413775360/photo/1,,x25073877,realDonaldTrump,en,,,,,https://api.twitter.com/1.1/geo/id/de599025180e2ee7.json,Ohio,"Ohio, USA",admin,United States,US,,,-84.8203089 -80.518626 -80.518626 -84.8203089 38.403186 38.403186 42.327133 42.327133
x972871654782177282,3/11/2018 16:27,x4268693179,SherryGramjams,@J_Insider @mikeallen Has this been verified by #MarchforOurLives Treasurer?  Hope it's true.  #ParklandStudents are America's Best Hope for #GunControl.  The NRA does NOT SCARE THEM!!  We All Must Support Them. #BanAR15s,Twitter Web Client,x972831440982351872,x626533732,J_Insider,FALSE,FALSE,2,0,MarchforOurLives ParklandStudents GunControl BanAR15s,,,,,,,,,,,,,x626533732 14246001,J_Insider mikeallen,en,,,,,,,,,,,,,
x972871521143320576,3/11/2018 16:27,x762534037,kttk234567,"I guess this isn't constant coverage on #FakeNewsCNN because it doesn't fit the #GunControl narrative they are told to push...Stabbing rampage at Pa. high school leaves 22 wounded

https://t.co/YDWO9ZbuTG #tcot #uniteblue #FakeNews #CNN #MSM #MediaBias #corporatemedia #FuckCNN",TweetDeck,,,,FALSE,FALSE,0,0,FakeNewsCNN GunControl tcot uniteblue FakeNews CNN MSM MediaBias corporatemedia FuckCNN,,cbsnews.com/video/stabbing?€?,https://t.co/YDWO9ZbuTG,https://www.cbsnews.com/video/stabbing-rampage-at-pennsylvania-high-school-leaves-21-injured/,,,,,,,,,,,en,,,,,,,,,,,,,
x972871266989432833,3/11/2018 16:25,x2497253862,SalidoRafael,"@POTUS:
You do not ask teachers to shoot back, just as you do not expect policemen to teach. It simply makes no sense.
#GunControl #GunReform #StopSchoolViolenceAct",Twitter Web Client,,x822215679726100480,POTUS,FALSE,FALSE,0,0,GunControl GunReform StopSchoolViolenceAct,,,,,,,,,,,,,x822215679726100480,POTUS,en,,,,,,,,,,,,,
x972870384008577024,3/11/2018 16:22,x777581201968082945,TruthsOnOurSide,"Never trust the #Left with #GunControl 

Just look what they?€?ve done with #abortion 

?€?ProChoice?€? to No Choice 

#Prolife folks (even nuns) taxed for not participating in abortion via #Obamacare 

Very similar to #Coptic #Christians being taxed in Arab lands.",Twitter for iPhone,,,,FALSE,FALSE,0,0,Left GunControl abortion Prolife Obamacare Coptic Christians,,,,,,,,,,,,,,,en,,,,,,,,,,,,,
x972870122753765376,3/11/2018 16:21,x621335481,LuluWalcott1,#Parkland #ParklandStrong #Students #GunControl --&gt; @Fred_Guttenberg Parkland Shooting Victim's Father on Dedicating His Life to Fighting Gun Violence https://t.co/WIHNU3W7dY,Twitter for Android,,,,FALSE,FALSE,0,0,Parkland ParklandStrong Students GunControl,,marieclaire.com/politics/a1892?€?,https://t.co/WIHNU3W7dY,https://www.marieclaire.com/politics/a18922594/parkland-shooting-victim-father-fred-jaime-guttenberg-true-story/,,,,,,,,,x967027984426242053,fred_guttenberg,en,,,,,,,,,,,,,
x972869545324097536,3/11/2018 16:19,x115321327,jeff_crouch,@SenFeinstein perhaps you could educate yourself &amp; others on how some firearms actually function. https://t.co/d0Kurk7aDB #GunsSaveLives #GunControl #gunsense #EndGunViolence #RedNationRising #nra,Twitter for iPhone,,x476256944,SenFeinstein,FALSE,FALSE,0,0,GunsSaveLives GunControl gunsense EndGunViolence RedNationRising nra,,facebook.com/jimmy.burchfie?€?,https://t.co/d0Kurk7aDB,https://www.facebook.com/jimmy.burchfield.9/posts/10213415986732901,,,,,,,,,x476256944,SenFeinstein,en,,,,,https://api.twitter.com/1.1/geo/id/cf09a5a9de326c9a.json,Summerside,"Summerside, OH",city,United States,US,,,-84.307145 -84.216213 -84.216213 -84.307145 39.0888 39.0888 39.157379 39.157379
x972869372120363009,3/11/2018 16:18,x3205232315,hamm_lhamm1953,The People?€?s Organization For Progress (POP) supports the National School Walkout on March 14 to protest gun violence #ENOUGH #MarchForOurLives #NeverAgain #GunControl #GunReform #BanAR15 #Parkland #VoteThemOut #BlackLivesMatter https://t.co/pI1xw9WAs4,Twitter for iPhone,,,,FALSE,FALSE,1,0,ENOUGH MarchForOurLives NeverAgain GunControl GunReform BanAR15 Parkland VoteThemOut BlackLivesMatter,,,,,http://pbs.twimg.com/media/DYBTh1UVoAAxMnB.jpg,https://t.co/pI1xw9WAs4,https://twitter.com/hamm_lhamm1953/status/972869372120363009/photo/1,photo,http://pbs.twimg.com/media/DYBTh1UVoAAxMnB.jpg,https://t.co/pI1xw9WAs4,https://twitter.com/hamm_lhamm1953/status/972869372120363009/photo/1,,,,en,,,,,https://api.twitter.com/1.1/geo/id/bceb8153865c4a49.json,Montclair,"Montclair, NJ",city,United States,US,,,-74.237314 -74.182684 -74.182684 -74.237314 40.788029 40.788029 40.86178 40.86178
x972868455853707264,3/11/2018 16:14,x368741363,misskjbailey,"And the NRA is probably very proud of him for doing that. What is wrong with you, America?!  Can?€?t you see what you?€?re creating?! #GunControl https://t.co/zhY2eQlY9m",Twitter for iPhone,,,,TRUE,FALSE,0,0,GunControl,,twitter.com/cbsnews/status?€?,https://t.co/zhY2eQlY9m,https://twitter.com/cbsnews/status/972782446314913792,,,,,,,,,,,en,x972782446314913792,"Sixth grader writes his will ""just in case"" there's a shooting at school https://t.co/BLpKXlxllB https://t.co/P4hi4wIPGD",,,,,,,,,,,
x972868287251050497,3/11/2018 16:14,x346854774,LisaVanHoosePT,Is it background noise or white noise? Not sure #GunControl will address this issue. #SDOH and wellness https://t.co/9WpZKndPCS,Twitter for iPhone,,,,TRUE,FALSE,0,0,GunControl SDOH,,twitter.com/splcenter/stat?€?,https://t.co/9WpZKndPCS,https://twitter.com/splcenter/status/972865066210152449,,,,,,,,,,,en,x972865066210152449,"""The fiery tears of the mothers of children recently killed at Marjory Stoneman Douglas High School are hard to miss on televisions around the country. 

""We've allowed the anguished screams of black mothers to be little more than background noise."" https://t.co/oNl87CtOI0",,,https://api.twitter.com/1.1/geo/id/90407ba247350183.json,Conway,"Conway, AR",city,United States,US,,,-92.537713 -92.323965 -92.323965 -92.537713 35.018058 35.018058 35.128165 35.128165
x972867864888721409,3/11/2018 16:12,x27712354,BrettHamil,NEW VIDEO! Gun Facts with Curtis Hoyt #guncontrol #AssaultWeaponsBan #AssaultRifle #guns #NRA #firearms (shot by @AGarlandPhoto) https://t.co/EkXqCIk0Mx,Twitter Web Client,,,,FALSE,FALSE,9,1,guncontrol AssaultWeaponsBan AssaultRifle guns NRA firearms,,,,,http://pbs.twimg.com/ext_tw_video_thumb/972866772297633794/pu/img/P8v_fwg5_nAN_n0u.jpg,https://t.co/EkXqCIk0Mx,https://twitter.com/BrettHamil/status/972867864888721409/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/972866772297633794/pu/img/P8v_fwg5_nAN_n0u.jpg,https://t.co/EkXqCIk0Mx,https://twitter.com/BrettHamil/status/972867864888721409/video/1,,x432899396,AGarlandPhoto,en,,,,,,,,,,,,,
x972867268576202753,3/11/2018 16:10,x3383234759,empowrdapps,"This past Tuesday, Washington State banned #bumpstocks. Is your state taking action on #guncontrol? You can message your state representatives and senators with #Empowrd to tell them if you support or oppose this kind of legislation: https://t.co/BCtHaZn1vV https://t.co/9UbOM9SYBb",Hootsuite,,,,FALSE,FALSE,0,0,bumpstocks guncontrol Empowrd,,onelink.to/xzexga,https://t.co/BCtHaZn1vV,http://onelink.to/xzexga,http://pbs.twimg.com/media/DYBRn57U8AE55qx.jpg,https://t.co/9UbOM9SYBb,https://twitter.com/empowrdapps/status/972867268576202753/photo/1,photo,http://pbs.twimg.com/media/DYBRn57U8AE55qx.jpg http://pbs.twimg.com/media/DYBRn8VVQAALXs3.png,https://t.co/9UbOM9SYBb https://t.co/9UbOM9SYBb,https://twitter.com/empowrdapps/status/972867268576202753/photo/1 https://twitter.com/empowrdapps/status/972867268576202753/photo/1,,,,en,,,,,,,,,,,,,
x972867243334864898,3/11/2018 16:10,x12804862,mises,"""The Second Amendment, like the First Amendment, doesn?€?t give anyone any rights. Instead, it prohibits the federal government from infringing on rights that are natural and God-given and that preexist government.""

#GunControl #GunReformNow #Libertarian",Twitter Ads Composer,,,,FALSE,FALSE,149,90,GunControl GunReformNow Libertarian,,,,,,,,,,,,,,,en,,,,,,,,,,,,,
x972866696305348608,3/11/2018 16:07,x925592211890286592,PenceConscience,"Nice thing to send to a 14 yr old girl
There is no party to gun violence, but there is a party that can actually make #GunControl happen, and that would be #Republicans. In the future, be an adult and tweet to me, not a teen who just survived a NRA sponsored shooting https://t.co/u4zWWX350d",Twitter Web Client,,,,TRUE,FALSE,2,0,GunControl Republicans,,twitter.com/hobartpayne/st?€?,https://t.co/u4zWWX350d,https://twitter.com/hobartpayne/status/972860484549521411,,,,,,,,,,,en,x972860484549521411,@PenceConscience @lauren_hoggs  https://t.co/DYl1AkElQ9,,,,,,,,,,,
x972866693419630593,3/11/2018 16:07,x2592497046,collins11_m,"If only the Left could truly obtain full #GunControl and ban all guns like the U.K., they could implement these same bullying tactics here in the U.S. and gain total control...Thank God for the 2nd Amendment (For now) https://t.co/tVf3264Ash",Twitter Web Client,,,,TRUE,FALSE,1,2,GunControl,,twitter.com/CaolanRob/stat?€?,https://t.co/tVf3264Ash,https://twitter.com/CaolanRob/status/972617260505452544,,,,,,,,,,,en,x972617260505452544,Gangs of far-left communist men roam around London attacking people like Tommy Robinson &amp; the police refuse to act. No arrests. Didn't even bother checking CCTV. The UK is a disaster. FULL VIDEO:  https://t.co/YJz9ym6vZ2 https://t.co/dwjARzSfAN,,,,,,,,,,,
x972866527983648768,3/11/2018 16:07,x4542523590,BeauJaxe,#GunControl #GunReform #GunControlNow https://t.co/QiTIQ3Dv3H,Twitter Web Client,,,,TRUE,FALSE,1,1,GunControl GunReform GunControlNow,,twitter.com/GtoPmd/status/?€?,https://t.co/QiTIQ3Dv3H,https://twitter.com/GtoPmd/status/972526998642860032,,,,,,,,,,,und,x972526998642860032,https://t.co/FIcJYvdVek,,,,,,,,,,,
x972866428515872773,3/11/2018 16:06,x378385961,PennyGill3,Many mass gun assaults at US schools require school drills on surviving shootings &amp; some educators worry students' march for #GunControl will 'disrupt' their education?!! What mental fog do these 'adults' inhabit? #NeverAgain @Emma4Change https://t.co/RqHf1JiB6g via @torontostar,Twitter Web Client,,,,FALSE,FALSE,3,0,GunControl NeverAgain,,thestar.com/news/world/201?€?,https://t.co/RqHf1JiB6g,https://www.thestar.com/news/world/2018/03/11/us-schools-brace-for-walkouts-as-gun-control-rallies-take-place-across-country.html,,,,,,,,,x965266179836252161 12848262,Emma4Change TorontoStar,en,,,,,,,,,,,,,
x972866087686586369,3/11/2018 16:05,x824368272254459904,SeattleMicky,"Okay, we just jumped forward for #DaylightSavings. NOW is the time to discuss #GunControl",Twitter Web Client,,,,FALSE,FALSE,0,0,DaylightSavings GunControl,,,,,,,,,,,,,,,en,,,,,,,,,,,,,
x972866029658476545,3/11/2018 16:05,x1583986518,ChronOpinion,ICYMI: One of this week's editorial cartoons. #NRA #Parkland #guncontrol #TX @Everytown @MomsDemand @NRA https://t.co/y1FpIW8rN1,Hootsuite,,,,FALSE,FALSE,4,2,NRA Parkland guncontrol TX,,,,,http://pbs.twimg.com/media/DYBQf2NXUAA9l1x.jpg,https://t.co/y1FpIW8rN1,https://twitter.com/ChronOpinion/status/972866029658476545/photo/1,photo,http://pbs.twimg.com/media/DYBQf2NXUAA9l1x.jpg,https://t.co/y1FpIW8rN1,https://twitter.com/ChronOpinion/status/972866029658476545/photo/1,,x250386727 1017637447 21829541,Everytown MomsDemand NRA,en,,,,,,,,,,,,,
x972865998876536833,3/11/2018 16:05,x18513241,IBDeditorials,How Many Lives Are Saved By Guns ?€? And Why Don't Gun Controllers Care? https://t.co/fc7OW25k5W #guncontrol #NRA #Parkland,Hootsuite,,,,FALSE,FALSE,7,6,guncontrol NRA Parkland,,ow.ly/2fTr30iJ3V1,https://t.co/fc7OW25k5W,http://ow.ly/2fTr30iJ3V1,,,,,,,,,,,en,,,,,,,,,,,,,
x972865985903341568,3/11/2018 16:05,x98993077,RichKelsey,"From the satire files ... kind of.  Let's face, elements of left really think this stuff. https://t.co/7qZQRFFWWA #tcot #GunControl #GunSenseNow #guncontrol #2A #2AForever #2ADefenders #2Amendment #Parkland #MassShootings #Conservatives",TweetDeck,,,,FALSE,FALSE,0,0,tcot GunControl GunSenseNow guncontrol 2A 2AForever 2ADefenders 2Amendment Parkland MassShootings Conservatives,,committedconservative.com/2018/02/23/pla?€?,https://t.co/7qZQRFFWWA,http://committedconservative.com/2018/02/23/planet-earth-declared-gun-free-zone-world-peace-ensues/,,,,,,,,,,,en,,,,,,,,,,,,,
x972865326764445697,3/11/2018 16:02,x17081631,RickLawson1,2nd Amendment - Raise the Age? https://t.co/hsM8ahaGoJ #2A #guncontrol #FloridaRaisesAge #semiautomaticguns #AR15,Twitter Web Client,,,,FALSE,FALSE,1,0,2A guncontrol FloridaRaisesAge semiautomaticguns AR15,,linkedin.com/pulse/2nd-amen?€?,https://t.co/hsM8ahaGoJ,https://www.linkedin.com/pulse/2nd-amendment-raise-age-rick-lawson/?published=t,,,,,,,,,,,en,,,,,,,,,,,,,
x972864993535275010,3/11/2018 16:01,x2201782562,CityAttorneyLA,"""They lived their lives selflessly to serve others &amp; in particular to serve our #Veterans..."" Remembering the victims of the #YountvilleShooting https://t.co/aboybYhR5m @writefreedom09 #PTSD #Mentalhealth #gunviolence #GunControl",Twitter Web Client,,,,FALSE,FALSE,10,5,Veterans YountvilleShooting PTSD Mentalhealth gunviolence GunControl,,goo.gl/k12a2J,https://t.co/aboybYhR5m,https://goo.gl/k12a2J,,,,,,,,,x123564150,writefreedom09,en,,,,,,,,,,,,,
x972864799775297542,3/11/2018 16:00,x960326981224161280,WhatsOffWeekly,Check out the latest episode of What's Offensive Weekly.  We continue the #guncontrol conversation. And why can't the @RNC get better celebrities than @ScottBaio @TedNuggent and @KidRock ? https://t.co/0WPSoc2Pv4,Libsyn On-Publish,,,,FALSE,FALSE,0,0,guncontrol,,consideringthesource.libsyn.com/whats-offensiv?€?,https://t.co/0WPSoc2Pv4,http://consideringthesource.libsyn.com/whats-offensive-weekly-episode-010?tdest_id=664573,,,,,,,,,x529648439 82447359 104303423 211918431,RNC ScottBaio Tednuggent KidRock,en,,,,,,,,,,,,,
x972864729378115584,3/11/2018 16:00,x174683948,SOMKCN,You know you're reaching when you have to target Michael Bloomberg as funding a socialist takeover of the United States. #PuzzlingPolitics #BBGProud #oneless #guncontrol https://t.co/uY4k2R9FRF,LinkedIn,,,,FALSE,FALSE,0,0,PuzzlingPolitics BBGProud oneless guncontrol,,lnkd.in/duF8k9M,https://t.co/uY4k2R9FRF,https://lnkd.in/duF8k9M,,,,,,,,,,,en,,,,,,,,,,,,,
x972864556312735745,3/11/2018 15:59,x375682965,BACelebPhotog,#Truth #GunControl that works! Not this crap! https://t.co/GWQqP8Pwrf,Facebook,,,,FALSE,FALSE,0,0,Truth GunControl,,fb.me/8k8pTeTPE,https://t.co/GWQqP8Pwrf,https://fb.me/8k8pTeTPE,,,,,,,,,,,en,,,,,,,,,,,,,
x972864473601007617,3/11/2018 15:59,x29584150,Yolibeans,"We have 
The #power 
To write our own #story Folks!<U+2665><U+FE0F><U+2665><U+FE0F>

#America: Let's get what we want!
#ClimateChange
Free #Education
#WomensRights 
#HealthCare 
#Equalitypay
Save #Medicaid
Save #Medicare
#ImmigrationReform
#GayRights 
#GUNCONTROL
#SundayMorning
Chuck Todd
#Pennsylvania https://t.co/7SNkzTULDK",Twitter Web Client,,,,FALSE,FALSE,3,3,power story America ClimateChange Education WomensRights HealthCare Equalitypay Medicaid Medicare ImmigrationReform GayRights GUNCONTROL SundayMorning Pennsylvania,,,,,http://pbs.twimg.com/media/DYBOL4FVQAAHuev.jpg,https://t.co/7SNkzTULDK,https://twitter.com/Yolibeans/status/972864473601007617/photo/1,photo,http://pbs.twimg.com/media/DYBOL4FVQAAHuev.jpg http://pbs.twimg.com/media/DYBOsphVMAAe0RO.jpg,https://t.co/7SNkzTULDK https://t.co/7SNkzTULDK,https://twitter.com/Yolibeans/status/972864473601007617/photo/1 https://twitter.com/Yolibeans/status/972864473601007617/photo/1,,,,en,,,,,,,,,,,,,
x972862796131110912,3/11/2018 15:52,x57668050,Dyane357,"If we really do arm teachers, in 10-20 years statistics will show that more accidental shootings occurred just like the ones happening in households with guns &amp; children.  #GunControl  #Teachers are burdened enough!! #GunReform BTW I'm a gun owner.",Twitter Web Client,,,,FALSE,FALSE,0,0,GunControl Teachers GunReform,,,,,,,,,,,,,,,en,,,,,,,,,,,,,
x972862662173384704,3/11/2018 15:51,x793858,yoadrienne,Cats &amp; #guncontrol #neveragain https://t.co/8V493SBdBv via @youtube,Twitter Web Client,,,,FALSE,FALSE,0,0,guncontrol neveragain,,youtube.com/watch?v=WxwPcU?€?,https://t.co/8V493SBdBv,https://www.youtube.com/watch?v=WxwPcUh97oc&sns=tw,,,,,,,,,x10228272,YouTube,en,,,,,,,,,,,,,
x972862468774035456,3/11/2018 15:51,x375682965,BACelebPhotog,Further evidence of the #NRA #PullingPuppetStrings to get exactly what it wants!! #GunControl https://t.co/QrUwLWsiiA,Facebook,,,,FALSE,FALSE,0,0,NRA PullingPuppetStrings GunControl,,fb.me/1Dk5iMucl,https://t.co/QrUwLWsiiA,https://fb.me/1Dk5iMucl,,,,,,,,,,,en,,,,,,,,,,,,,
x972862407172349952,3/11/2018 15:50,x15736424,jdmeac,"@BaconTwo4Actual Because our Rights, which is our Property, is the price they want to pay to be slaves to the government.

#gunsense is nonsense
#guncontrol is tyranny https://t.co/112XAUK6rN",Twitter for Android,x972852637086420992,x703041284345167872,BaconTwo4Actual,FALSE,FALSE,1,0,gunsense guncontrol,,,,,http://pbs.twimg.com/media/DYBNMdZUMAAWPZz.jpg,https://t.co/112XAUK6rN,https://twitter.com/jdmeac/status/972862407172349952/photo/1,photo,http://pbs.twimg.com/media/DYBNMdZUMAAWPZz.jpg,https://t.co/112XAUK6rN,https://twitter.com/jdmeac/status/972862407172349952/photo/1,,x703041284345167872,BaconTwo4Actual,en,,,,,,,,,,,,,
x972862291518590976,3/11/2018 15:50,x32531887,DaddyFiles,"Know how I know the @NRA is full of crap?

They think 18 is mature enough to own as many guns as possible yet too young to speak out on important issues like #GunControl. Because their only goal is selling more guns.
#NeverAgain #MarchForOurLives",Twitter for Android,,,,FALSE,FALSE,12,5,GunControl NeverAgain MarchForOurLives,,,,,,,,,,,,,x21829541,NRA,en,,,,,https://api.twitter.com/1.1/geo/id/bedf37f15b396b2a.json,Franklin,"Franklin, MA",city,United States,US,,,-71.456408 -71.359085 -71.359085 -71.456408 42.018277 42.018277 42.139469 42.139469
x972862003537571841,3/11/2018 15:49,x2473331418,MsJetB_77,"@realDonaldTrump Thought you were getting tough on #guncontrol Trump!  But now to get support from NRA supporters, you push the love of 2A.  What a nightmare",Twitter for iPhone,x972538115901607937,x25073877,realDonaldTrump,FALSE,FALSE,0,0,guncontrol,,,,,,,,,,,,,x25073877,realDonaldTrump,en,,,,,,,,,,,,,
x972861854417653760,3/11/2018 15:48,x1004671441,Istillwantapony,@BenjaminEnfield @th3_st0rm Has the hip-hop community commented on #GunControl yet? Will Beyonc?? and J give up their assault weapons? Or is it lit if yous a pretend gangsta?,Twitter for iPhone,x972546770927579136,x167781199,BenjaminEnfield,FALSE,FALSE,0,0,GunControl,,,,,,,,,,,,,x167781199 29136245,BenjaminEnfield th3_st0rm,en,,,,,,,,,,,,,
x972861194892644352,3/11/2018 15:45,x23894314,TrayceZPR,Plz take :15 to sign this. Stop District 86 in Hinsdale from discipling students if they participate in a 17 minute walk out on March 14. This is an important teaching moment! #GunControl https://t.co/lTm7cCsddV,Twitter Web Client,,,,FALSE,FALSE,1,0,GunControl,,change.org/p/d86-impose-n?€?,https://t.co/lTm7cCsddV,https://www.change.org/p/d86-impose-no-discipline-on-hinsdale-students-who-walk-out-on-march-14?recruiter=691816301&utm_source=share_petition&utm_medium=facebook&utm_campaign=autopublish&utm_term=share_petition.nafta_share_post_interaction.control,,,,,,,,,,,en,,,,,,,,,,,,,
x972860321844035584,3/11/2018 15:42,x119922005,suskaw,This is so wrong in so many ways.  Wake up America - until we have better gun control these senseless shootings are likely to continue. #FloridaShooting #GunControl #GunReformNow https://t.co/st3d3I7U9k,Twitter for iPhone,,,,TRUE,FALSE,0,0,FloridaShooting GunControl GunReformNow,,twitter.com/shareblue/stat?€?,https://t.co/st3d3I7U9k,https://twitter.com/shareblue/status/972858466321752064,,,,,,,,,,,en,x972858466321752064,GOP lawmaker bashes shooting survivors on floor of Florida House https://t.co/ebSBbQeNem,,,,,,,,,,,
